CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Europa,HomePlanet_Mars
0,0.6708860759493671,0,0.0,1.0,0.0,0.2252320599785791,108.0,False,False,True,True,False
1,0.6455696202531646,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.3291139240506329,0,0.04641585816988902,1.0,0.0,0.06595858621920743,0.0,False,False,True,False,True
0,0.25316455696202533,0,0.0,0.0,0.02124127362506385,0.012718671902891825,103.0,False,False,True,False,False
0,0.2911392405063291,0,0.0,1.0,0.0025114932743061464,0.03213138164941093,14.0,False,False,True,False,False
0,0.27848101265822783,0,0.045927270189153345,0.0,0.0,0.007184933952159943,3.0,True,False,True,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.16455696202531644,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.26582278481012656,0,0.28107768548893697,0.0,0.0020006810829218454,0.0037040342734737594,0.0,False,False,False,False,True
0,0.4430379746835443,0,0.04899839463949187,1.0,0.0002128384130767921,0.003391645840771153,0.0,True,False,True,False,False
0,0.27848101265822783,0,0.009911356180637956,1.0,0.0,0.0,0.0,False,False,True,False,False
1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
0,0.6329113924050633,0,0.0,1.0,0.0,0.02766868975365941,4.0,False,False,True,False,False
0,0.34177215189873417,0,0.0,0.0,0.034054146092286734,0.0,0.0,True,False,True,False,False
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.18987341772151897,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.31645569620253167,0,0.002722133035527326,1.0,0.007193938361995573,0.0008925383791503035,1403.0,False,True,False,False,False
0,0.3924050632911392,0,0.0,1.0,0.0,0.013432702606212068,4090.0,False,False,False,True,False
0,0.34177215189873417,0,0.0,1.0,0.044440660650434186,0.03119421635130311,46.0,True,False,False,True,False
1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.02531645569620253,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.34177215189873417,0,0.0,1.0,0.0,0.036326312031417354,107.0,True,False,True,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.27848101265822783,0,0.05290709848537726,0.0,0.0019581134003064872,0.0,0.0,False,False,True,False,False
0,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
0,0.7088607594936709,0,0.0,1.0,0.03311765707474885,0.0,0.0,True,False,True,False,False
0,0.35443037974683544,0,0.0,0.0,0.0,0.03016779721528026,124.0,False,False,True,False,False
0,0.5316455696202531,0,0.002163746771829413,0.0,0.0,0.028338093538022135,0.0,True,False,False,False,False
0,0.25316455696202533,0,0.0,0.0,0.0,0.03137272402713317,0.0,True,False,True,False,False
0,0.34177215189873417,0,0.035457527744817474,1.0,0.00038310914353822576,0.0,0.0,True,False,True,False,False
0,0.3670886075949367,0,0.0,0.0,0.0008513536523071684,0.0,402.0,False,True,False,False,False
0,0.45569620253164556,0,0.005932854051790326,0.0,0.023199387025370336,0.0006694037843627276,0.0,True,False,False,False,False
0,0.2911392405063291,0,0.0,0.0,0.00017027073046143367,0.006470903248839701,0.0,False,False,True,False,False
1,0.810126582278481,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.24050632911392406,0,6.979828296223913e-05,1.0,0.0,0.0,1755.0,False,False,True,False,False
1,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
1,0.620253164556962,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.22784810126582278,0,0.0,1.0,0.0014898688915375446,0.0,435.0,False,False,True,False,False
0,0.49367088607594933,0,0.39401130732183987,1.0,0.0,4.4626918957515175e-05,1814.0,False,False,False,True,False
0,0.46835443037974683,0,0.0006979828296223913,1.0,0.03694874851013111,0.005132095680114245,0.0,False,False,True,False,True
1,0.5569620253164557,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.5443037974683544,0,0.05702519718014937,0.0,0.026264260173676144,0.0,0.0,False,True,False,False,True
1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.25316455696202533,1,0.002861729601451804,1.0,0.0,0.0019189575151731526,601.0,True,False,True,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.6329113924050633,1,0.048160815243945,0.0,0.0012770304784607525,0.03400571224562656,428.0,False,False,True,False,True
1,0.5949367088607594,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.3291139240506329,0,0.0,1.0,0.0,0.01035344519814352,8040.0,False,False,True,True,False
0,0.26582278481012656,0,0.002722133035527326,1.0,0.0,0.0,0.0,True,False,True,False,False
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.34177215189873417,1,0.10923431283590423,0.0,0.0,0.0,145.0,False,False,True,False,True
0,0.43037974683544306,0,0.0,0.0,0.029499404052443383,0.00013388075687254553,77.0,True,True,False,False,False
1,0.13924050632911392,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.35443037974683544,0,0.03838905562923152,1.0,0.0,0.10014280614066405,1624.0,False,False,False,True,False
0,0.4177215189873418,0,0.008864381936204369,1.0,0.00038310914353822576,0.0,0.0,True,False,True,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
1,0.13924050632911392,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.7594936708860759,0,0.0035597124310741955,1.0,0.03209603269198025,0.06301320956801143,137.0,False,False,True,False,True
0,0.5443037974683544,1,6.979828296223913e-05,0.0,0.009066916397071342,0.0003123884327026062,701.0,True,False,True,False,False
0,0.34177215189873417,0,0.0,1.0,0.028392644304444065,0.040030346304891114,43.0,False,False,True,False,False
1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.7215189873417721,0,0.11837788790395756,0.0,0.04282308871105057,0.0,27.0,False,False,True,False,True
1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.35443037974683544,0,0.0,1.0,0.0,0.009550160656908247,7461.0,False,False,True,True,False
0,0.5316455696202531,0,0.0,1.0,0.1246807423803848,0.01570867547304534,4898.0,False,False,True,True,False
0,0.5443037974683544,0,0.0004885879807356738,1.0,0.10526987910778136,0.019769725098179224,71.0,False,False,True,True,False
1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.9113924050632911,0,0.17065680184267468,1.0,0.0,0.03141735094609068,20.0,False,False,False,True,False
0,0.620253164556962,0,0.0,1.0,0.012685169419376809,0.012897179578721886,2740.0,False,False,True,True,False
1,0.3670886075949367,1,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.3291139240506329,0,0.0,1.0,0.0,0.0,503.0,True,False,False,False,False
1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
0,0.22784810126582278,0,0.05227891393871711,0.0,0.003150008513536523,0.0,0.0,False,False,False,False,False
0,0.17721518987341772,0,0.049835974035038734,1.0,0.0,0.02619600142806141,1.0,False,False,False,False,False
0,0.5569620253164557,0,0.04069239896698541,0.0,0.009450025540609568,0.0,1560.0,False,False,True,False,True
1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.4430379746835443,1,0.05255810707056607,1.0,4.256768261535842e-05,0.015530167797215281,0.0,False,False,True,False,False
0,0.6582278481012658,0,0.00034899141481119564,1.0,0.001319598161076111,0.02682077829346662,13.0,True,False,True,True,False
0,0.27848101265822783,0,0.04802121867802052,1.0,0.0034054146092286734,0.0,0.0,False,True,False,False,False
0,0.43037974683544306,0,0.017100579325748586,0.0,0.023071683977524262,0.0,19.0,True,False,True,False,False
0,0.46835443037974683,0,0.0,0.0,0.0002554060956921505,0.03329168154230632,1.0,False,True,False,False,False
0,0.27848101265822783,0,0.04564807705730439,1.0,0.0035331176570747485,0.0,0.0,False,False,False,False,False
0,0.3291139240506329,0,0.0,1.0,0.0,0.0004908961085326669,83.0,True,False,True,False,False
0,0.17721518987341772,0,0.041180986947721085,1.0,0.0,0.0,192.0,False,False,False,False,False
1,0.6708860759493671,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
0,0.21518987341772153,0,0.0,1.0,0.0,0.052124241342377725,14.0,False,False,True,False,False
0,0.37974683544303794,0,0.0,1.0,0.0,0.0388254194930382,0.0,False,False,True,False,False
0,0.8227848101265822,0,0.0,1.0,0.012855440149838242,0.0045965726526240635,2659.0,False,False,True,True,False
0,0.24050632911392406,0,0.0,0.0,0.02128384130767921,8.925383791503035e-05,208.0,True,False,True,False,False
0,0.45569620253164556,1,0.02652334752565087,1.0,0.0,0.013164941092466976,1247.0,False,False,False,True,False
1,0.0379746835443038,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.0759493670886076,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.26582278481012656,0,0.06686675507782508,1.0,0.0034905499744593903,0.0,78.0,True,False,True,False,False
1,0.10126582278481013,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.4430379746835443,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.22784810126582278,0,0.0,1.0,0.0,0.019457336665476617,342.0,True,False,False,True,False
0,0.43037974683544306,0,0.011865708103580652,1.0,0.0,0.17520528382720457,7121.0,False,False,True,False,False
1,0.569620253164557,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.3924050632911392,0,0.0,1.0,0.0002979737783075089,0.0046411995715815784,1082.0,True,False,True,True,False
0,0.17721518987341772,0,0.0020939484888671737,1.0,0.004895283500766218,0.0,0.0,True,False,True,False,False
0,0.2911392405063291,0,0.05339568646611293,1.0,0.0,0.0,0.0,False,False,True,False,False
1,0.7721518987341772,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.6835443037974683,1,0.0,1.0,0.0,0.20300785433773652,10206.0,False,False,False,True,False
1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.5822784810126582,0,0.0,1.0,0.0,4.4626918957515175e-05,5543.0,False,False,True,True,False
0,0.4050632911392405,0,0.00872478537027989,1.0,0.0,0.008032845412352732,1.0,True,False,True,False,False
1,0.620253164556962,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.31645569620253167,0,0.03196761359670552,1.0,0.0,0.010665833630846127,0.0,True,True,False,False,False
0,0.24050632911392406,0,0.0,1.0,0.0,0.0,19.0,True,False,True,False,False
1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.8607594936708861,0,0.0,0.0,0.041290652136897664,0.0,0.0,True,False,True,False,False
1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
1,0.620253164556962,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True
0,0.18987341772151897,0,0.06212047183639283,1.0,0.0,0.05578364869689397,57.0,False,False,True,False,True
1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.27848101265822783,0,0.056117819501640256,0.0,0.01609058402860548,0.0,0.0,False,False,True,False,True
1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.35443037974683544,0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,False
0,0.25316455696202533,0,0.003280519299225239,0.0,0.0,0.0,2711.0,False,False,True,False,False
0,0.5443037974683544,0,6.979828296223913e-05,1.0,0.0,0.0,715.0,False,False,True,False,False
0,0.27848101265822783,0,0.0013261673762825434,1.0,0.0,0.0,594.0,True,False,True,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.4430379746835443,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.3037974683544304,0,0.011028128708033783,0.0,0.06785288608888132,4.4626918957515175e-05,0.0,True,False,True,False,True
0,0.22784810126582278,0,0.19564458714315627,0.0,0.0007236506044610931,0.0,0.0,False,False,False,False,True
0,0.18987341772151897,0,0.04488029594471976,0.0,0.0019155457176911288,0.0,10.0,False,False,True,False,True
0,0.35443037974683544,0,0.1332449221749145,0.0,0.0,0.0,6.0,False,False,True,False,True
0,0.3037974683544304,0,0.0,1.0,0.09083943470117486,0.0,0.0,True,False,True,False,False
1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
1,0.4430379746835443,0,0.0,1.0,0.0,0.0,0.0,True,False,True,True,False
0,0.6582278481012658,0,0.0,1.0,0.001319598161076111,0.0,1320.0,True,False,False,True,False
0,0.6075949367088608,0,0.0,1.0,0.0,0.12723134594787577,1478.0,False,False,True,True,False
0,0.34177215189873417,0,0.023173029943463392,1.0,0.0,0.00022313459478757588,4817.0,False,False,False,True,False
0,0.6329113924050633,0,0.0,1.0,0.0,0.010710460549803642,8221.0,False,False,False,True,False
0,0.3037974683544304,0,0.003908703845885391,1.0,0.012131789545377148,0.06484291324526954,0.0,False,False,True,False,False
0,0.3291139240506329,0,0.056327214350526976,0.0,0.0,0.0,40.0,True,True,False,False,False
0,0.3037974683544304,0,0.015006630836881413,0.0,0.0,0.0,350.0,False,False,True,False,False
1,0.18987341772151897,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.5316455696202531,0,0.08292036015914009,1.0,0.00012770304784607525,0.00013388075687254553,0.0,False,True,False,False,False
0,0.6455696202531646,0,0.0,0.0,0.0,0.0,880.0,False,False,True,False,False
0,0.5443037974683544,0,0.04432190968102185,1.0,0.0,0.00013388075687254553,0.0,True,True,False,False,False
1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.3924050632911392,0,0.0009073776785091087,0.0,0.0,0.030301677972152805,0.0,False,False,True,False,False
0,0.4177215189873418,0,0.0,1.0,0.0002128384130767921,0.0028114958943234562,144.0,True,False,True,True,False
0,0.26582278481012656,0,0.0,1.0,0.0,0.17257229560871118,30.0,False,False,False,False,False
0,0.16455696202531644,0,0.003908703845885391,1.0,0.0006385152392303763,0.0,23.0,False,False,True,False,False
0,0.3670886075949367,0,0.01996230892720039,1.0,0.0,0.0,0.0,True,False,True,False,False
0,0.27848101265822783,0,0.0,1.0,0.0,0.457292038557658,1.0,False,False,True,True,False
0,0.27848101265822783,0,0.0722412228659175,0.0,0.011237868210454622,0.0,0.0,False,False,True,False,True
1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
1,0.4430379746835443,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.22784810126582278,0,0.0,0.0,0.0684914013281117,0.0,0.0,True,False,True,False,False
1,0.8354430379746836,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.6075949367088608,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.4810126582278481,0,0.0,1.0,0.002043248765537204,0.012406283470189218,1244.0,False,False,False,True,False
1,0.7848101265822784,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.5569620253164557,0,0.1582327074753961,0.0,0.0045547420398433505,0.0,0.0,False,False,False,False,True
0,0.31645569620253167,0,0.09841557897675716,1.0,0.0011067597479993189,0.0004016422706176366,812.0,False,False,False,False,True
0,0.18987341772151897,0,0.024289802470859215,1.0,0.0,0.0,0.0,False,False,True,False,False
0,0.25316455696202533,0,0.0008375793955468695,1.0,0.047250127703047845,0.0,0.0,True,False,True,False,False
0,0.43037974683544306,0,0.016262999930201718,0.0,0.0,0.04703677258122099,156.0,False,False,True,False,False
0,0.2911392405063291,0,0.05730439031199833,0.0,0.03673591009705431,0.029632274187790075,0.0,False,False,True,False,True
0,0.569620253164557,0,0.0,0.0,0.09926783585901583,0.003748661192431275,0.0,True,False,True,False,False
1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.17721518987341772,0,0.0,0.0,0.013834496849991485,0.011022848982506248,305.0,False,False,True,False,False
0,0.3291139240506329,0,0.012424094367278565,0.0,0.00012770304784607525,0.0,704.0,True,False,True,False,False
1,0.5949367088607594,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.20253164556962025,0,0.0,1.0,0.030861569896134852,0.0,0.0,True,False,True,False,False
0,0.11392405063291139,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.18987341772151897,0,0.0,0.0,0.04141835518474374,0.00129418064976794,0.0,True,False,True,False,False
0,0.4177215189873418,0,0.0,1.0,0.0,0.18310424848268475,0.0,True,False,True,True,False
0,0.7721518987341772,0,0.0,1.0,0.04597309722458709,0.0,16.0,True,False,True,False,False
0,0.24050632911392406,0,0.0,0.0,0.0,0.030881827918600502,164.0,False,False,True,False,False
1,0.7721518987341772,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.5316455696202531,0,0.0,1.0,0.013493955389068618,0.019368082827561587,45.0,True,False,True,False,False
0,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.1518987341772152,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.0,1,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.3670886075949367,0,0.0,1.0,0.0,0.0,1155.0,True,True,False,False,False
0,0.7468354430379747,0,0.0,1.0,0.0,0.006426276329882186,141.0,True,False,True,False,False
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.8860759493670886,0,0.02722133035527326,0.0,0.0,0.0,518.0,True,False,True,False,False
1,0.0379746835443038,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.7341772151898734,0,0.0,1.0,0.025455474203984335,0.0003123884327026062,3726.0,False,False,True,True,False
0,0.5569620253164557,0,0.0048160815243945,0.0,0.0007236506044610931,0.00785433773652267,2105.0,False,False,True,False,False
1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.3037974683544304,0,0.010888532142109305,0.0,0.015494636471990463,0.02182256337022492,383.0,True,False,True,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.35443037974683544,0,0.0,0.0,0.0,0.03172973937879329,0.0,False,False,False,False,False
0,0.3037974683544304,0,0.0,1.0,0.0,0.0034362727597286686,510.0,False,False,True,False,False
1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.31645569620253167,0,0.14162071613038318,1.0,0.0,0.0,121.0,False,False,True,False,False
0,0.25316455696202533,0,0.0,0.0,0.0022560871786139964,8.925383791503035e-05,754.0,False,False,True,False,False
0,0.43037974683544306,0,0.0,1.0,0.0002554060956921505,0.00022313459478757588,37.0,True,False,False,False,False
0,0.35443037974683544,0,0.0,0.0,0.0,0.05315066047840057,109.0,False,False,True,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.2911392405063291,0,6.979828296223913e-05,1.0,4.256768261535842e-05,0.0,618.0,False,False,True,False,False
0,0.49367088607594933,0,0.0,1.0,0.0005533798739996594,0.0017404498393430918,3.0,True,False,True,True,False
0,0.4430379746835443,0,0.0,1.0,0.0,0.015753302392002858,705.0,True,False,True,True,False
1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.5316455696202531,0,0.0,1.0,0.0,0.006426276329882186,7492.0,False,False,True,True,False
0,0.4050632911392405,0,0.004885879807356739,1.0,0.030819002213519495,0.0244109246697608,1297.0,False,False,False,True,False
0,0.6329113924050633,0,0.0039785021288476306,1.0,0.0,0.0,643.0,False,False,False,False,False
0,0.2911392405063291,0,0.0,1.0,0.03656563936659288,0.0004016422706176366,1.0,True,False,True,False,False
0,0.24050632911392406,0,0.0,1.0,0.0,0.24013745091038916,139.0,False,False,True,False,False
0,0.3670886075949367,0,0.049905772318000974,1.0,0.0,0.0,0.0,False,False,True,False,False
0,0.4430379746835443,1,0.017240175891673065,1.0,0.019538566320449514,4.4626918957515175e-05,1984.0,False,False,True,True,False
0,0.22784810126582278,0,0.0,1.0,0.0,0.0,356.0,False,False,True,False,False
0,0.3037974683544304,0,0.01116772527395826,1.0,0.0016601396219989783,0.024634059264548376,1.0,False,True,False,False,False
0,0.2911392405063291,0,0.006142248900677043,0.0,0.02494466201260003,0.0,0.0,True,False,True,False,False
0,0.6455696202531646,0,0.03783066936553361,0.0,0.01532436574152903,0.0,0.0,False,False,True,False,False
0,0.5316455696202531,0,0.030641446220422978,0.0,0.0,0.0,254.0,False,False,True,False,False
0,0.24050632911392406,0,0.00034899141481119564,0.0,0.0,0.03195287397358087,0.0,False,True,False,False,False
1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.27848101265822783,0,0.011028128708033783,0.0,0.020262216924910606,0.0,26.0,False,True,False,False,False
0,0.31645569620253167,0,0.0008375793955468695,1.0,0.11991316192746466,0.01526240628347019,0.0,False,False,True,False,False
0,0.3924050632911392,0,0.0007677811125846304,0.0,0.0,0.08532666904676901,1120.0,False,True,False,False,False
0,0.2911392405063291,0,0.0,0.0,0.0,0.02490182077829347,1.0,False,False,True,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.6962025316455696,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.5063291139240507,0,0.0,0.0,0.0023837902264600714,4.4626918957515175e-05,642.0,False,False,True,False,False
0,0.3037974683544304,0,0.0,0.0,0.0,0.037397358086397714,193.0,False,False,True,False,False
0,0.31645569620253167,0,0.0,0.0,0.04414268687212668,0.0003570153516601214,1.0,True,False,True,False,False
0,0.5316455696202531,0,0.0,1.0,0.0,0.02543734380578365,199.0,False,False,True,True,False
1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
1,0.6835443037974683,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.5949367088607594,0,0.0,1.0,0.0,0.0001785076758300607,0.0,True,False,True,False,False
0,0.2911392405063291,0,0.04257695260696587,1.0,0.003192576196151881,0.06060335594430561,0.0,False,False,False,False,True
1,0.7721518987341772,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.26582278481012656,0,0.0,1.0,0.00889664566660991,0.0001785076758300607,383.0,False,False,True,False,False
1,0.5822784810126582,1,0.03901724017589167,1.0,0.0,0.0009817922170653338,765.0,False,True,False,False,False
0,0.45569620253164556,0,0.0,0.0,0.0,0.0,907.0,False,False,True,False,False
0,0.18987341772151897,0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,False
0,0.4177215189873418,0,0.15585956585467997,1.0,0.0,0.001026419136022849,273.0,True,False,True,True,False
1,0.4430379746835443,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.26582278481012656,0,0.0,0.0,0.0,4.4626918957515175e-05,594.0,False,False,False,False,False
0,0.5443037974683544,0,0.0,1.0,0.0,0.009951802927525883,1.0,True,False,False,False,False
0,0.43037974683544306,0,0.03985481957143854,0.0,0.0,0.0,0.0,False,True,False,False,False
0,0.5949367088607594,0,0.0009771759614713477,1.0,0.0,0.07675830060692611,0.0,False,True,False,False,False
0,0.34177215189873417,0,0.05932854051790326,0.0,0.028988591861059083,4.4626918957515175e-05,0.0,True,False,True,False,True
0,0.5822784810126582,0,0.0,1.0,0.0402264600715137,0.11544983934309176,811.0,False,False,True,True,False
0,0.5822784810126582,0,0.012773085782089761,1.0,0.027115613825983313,0.008122099250267762,5.0,True,False,True,False,False
0,0.5063291139240507,0,0.0,1.0,0.0,0.2831131738664763,199.0,False,False,False,True,False
1,0.7468354430379747,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.569620253164557,0,0.0,1.0,0.0063425847096884045,0.06569082470546234,3379.0,False,False,True,True,False
